7679.5,2034,1849.00,2015
6403.5,1937,2376.00,2119
6434,1898,2375.00,2086
6390,1895,2375.00,2079
6362,1885,2323.00,2031
6440,1883,2337.00,2028
6411,1894,2363.00,2051
6399,1884,2327.50,2005
6360,1847,2283.00,1973
6385,1836.5,2287.00,1968
6284,1787,2253.50,1945
6205,1789.5,2210.00,1927
6237,1775.5,2204.00,1965
6200.5,1763,2175.00,1955
6131,1751.5,2184.00,1943
6083,1738,2168.00,1933
6110,1760,2216.00,1983
6090,1742,2213.00,1974
5985,1733,2145.50,1923
6009.5,1751,2146.00,1936
6010,1755.5,2164.00,1928
5959.5,1734,2150.00,1941
5937,1731,2141.00,1913
5929.5,1737,2128.00,1915
5991,1760,2172.00,1935
6049.5,1762.5,2181.00,1952
5919,1737,2132.00,1908
5903.5,1741,2113.00,1845
5785,1703,2095.00,1818
5785,1701,2094.00,1812.5
5770,1717,2090.00,1805
5779,1718,2096.00,1827
5679,1690,2057.50,1798
5669.5,1692,2036.00,1779
5733,1722,2039.00,1783
5779,1729,2057.00,1803
5731,1711,2037.00,1791
5743.5,1709.5,2024.00,1788
5772,1682,2010.00,1760
5733,1688,1993.00,1763
5763.5,1706,2030.00,1768
5781,1730,2035.00,1785
5778,1722.5,2020.50,1770
5589,1684.5,1996.00,1742
5454,1686,2003.00,1752
5380,1660,1955.00,1743
5589,1692,2009.00,1807
5579,1692,2007.00,1810
5620,1705,2043.00,1829
5525,1692.5,2024.00,1818
5620,1717.5,2102.00,1871
5545.5,1708,2062.00,1840
5489,1702,2065.00,1835
5445,1682,2036.00,1815
5504,1673,2048.00,1812
5369,1654.5,2003.00,1763
5350,1650,2006.00,1769
5240,1636,1964.00,1718
5199.5,1641,1938.00,1705
5254,1649,1959.00,1716
5315,1656.5,1973.00,1731
5253,1643,1944.00,1707
5220,1624.5,1931.00,1701
5185,1605,1893.00,1688
5226,1613.5,1926.00,1723
5179,1610,1896.00,1715
5175.5,1588,1885.00,1710.5
5145,1592,1860.00,1694
5163,1586,1870.00,1720
5160,1581,1840.00,1722
5118,1581.5,1814.00,1716
5155,1569,1822.00,1730
5164,1573,1843.00,1745
5106,1558,1813.00,1726
5004,1558,1775.00,1691
5005,1551.5,1776.00,1695
5062,1571,1820.00,1717
5040,1551,1772.00,1700
4885,1510,1714.00,1630
5010,1546,1748.00,1681
4931,1535,1690.00,1644.5
4998.5,1546,1727.00,1658
5075.5,1564,1794.00,1680
5083.5,1593,1826.00,1728
5068,1591,1792.00,1722.5
5223,1626,1820.00,1725
5145,1623,1782.00,1691
5170,1609,1790.00,1676
5255,1614.5,1793.00,1683
5353,1648.5,1822.00,1716
5381.5,1626,1816.00,1723.5
5335,1633.5,1796.00,1713
5304,1617.5,1773.00,1671
5276,1615,1715.00,1675
5347,1618,1727.00,1706
5361,1618,1716.00,1717
5348,1635,1716.00,1705
5253,1622,1664.00,1679
5125,1588,1633.00,1680
5105,1582,1672.00,1692
5035,1572,1653.00,1680
5070,1577,1661.00,1689
4943,1548.5,1602.00,1637
4994,1561,1645.00,1663
5070,1571,1675.00,1668
5165,1587.5,1710.00,1675
5075,1552.5,1675.00,1635
5134,1555.5,1675.50,1640
5159,1556,1660.00,1630
5239,1579,1694.50,1661
5148,1567.5,1685.00,1674.5
5303,1622.5,1838.00,1764
5323,1626.5,1860.00,1805
5252,1576,1806.00,1776.5
5250,1588,1815.00,1785
5325,1587,1831.00,1829
5255,1563,1805.50,1803
5230,1558,1783.00,1798
5180,1535.5,1772.00,1778.5
5180,1522,1752.50,1763
5267,1516,1742.00,1753
5285,1516,1768.00,1768
5220,1501,1748.00,1755
5215,1490,1744.00,1753
5166,1466,1727.00,1733
5154.5,1471,1708.50,1725
5115,1478.5,1690.00,1698.5
5113,1483,1695.00,1690
5127,1500,1680.00,1686.5
5155,1502,1699.00,1691.5
5039,1496,1662.00,1660
4994,1507,1654.00,1652.5
4978,1518,1665.00,1662
4924,1498,1616.00,1644.5
4910,1505,1590.00,1604.5
4859,1492,1589.00,1606
4808,1489,1607.00,1605
4764.5,1473.5,1600.00,1602
4682,1479,1572.50,1598
4655,1473.5,1533.00,1582
4599,1461,1504.00,1574
4652,1487,1592.00,1623
4499,1434.5,1525.00,1560
4511.5,1444,1565.00,1593
4528,1439,1568.00,1595
4645,1480,1617.00,1644
4620,1486,1565.00,1616
4588,1451,1561.00,1621
4608,1449.5,1549.00,1632
4581,1467,1551.00,1643
4516,1468,1523.00,1642
4636,1510,1549.00,1664
4595,1508,1557.00,1690
4566,1467.5,1509.00,1673
4612,1494.5,1538.00,1714
4569,1481,1519.00,1689
4668.5,1495,1551.50,1716
4638,1475,1535.00,1712
4600,1476,1519.00,1719
4586,1477.5,1496.00,1680
4550,1474,1482.50,1640
4701.5,1505,1524.50,1708
4689.5,1514,1525.00,1707
4684.5,1527,1537.00,1724
4675,1540,1552.00,1730
4686,1540.5,1572.00,1752
4718,1512,1607.00,1776
4700,1513,1614.00,1795
4635,1470,1573.00,1758
4647,1477,1566.00,1738
4600,1463,1535.00,1697
4505,1460.5,1489.00,1617
4488.5,1482,1491.00,1644
4405,1476,1483.00,1603
4367,1460,1466.00,1597
4376.5,1451,1479.00,1613
4367,1470,1492.00,1620
4320,1467,1478.00,1606
4359.5,1475,1479.00,1606
4435,1490.5,1522.00,1629.5
4351,1467,1482.00,1612
4378,1470,1478.00,1618.5
4456,1496.5,1527.00,1663
4453,1480,1516.50,1631
4500,1480.5,1550.00,1640
4505,1505,1594.00,1656
4544.5,1523.5,1585.00,1676.5
4523,1515,1610.00,1714
4600,1523,1673.00,1765.5
4580,1511,1677.00,1764.5
4680,1530.5,1702.00,1811
4667,1532.5,1713.00,1788
4576,1498,1680.00,1772
4525,1491,1710.00,1824
4502,1494.5,1708.00,1827
4465.5,1488.5,1715.00,1818.5
4557,1505,1695.00,1851
4580,1526.5,1681.00,1822
4563.5,1514.5,1663.00,1757
4574,1516.5,1666.00,1717.5
4590,1536.5,1725.00,1739
4689.5,1554,1784.00,1765
4668,1564,1753.00,1723
4585,1544,1731.00,1691.5
4680.5,1571,1742.00,1710
4690.5,1585,1780.00,1769
4716,1576,1775.00,1777
4767,1580,1803.50,1790
4824,1587.5,1839.00,1830
4989,1586,1838.00,1887.5
4972,1588,1811.00,1860
4920.5,1563,1800.00,1850
4910,1573,1796.00,1840
4930,1559,1792.50,1835
4973,1546.5,1812.00,1852
4902.5,1523,1759.00,1802
4935,1509,1744.50,1774
5015,1524,1799.00,1814.5
5070,1519,1851.00,1825
5057,1512,1849.50,1813
5041,1502.5,1865.00,1819
5042,1494,1854.00,1800
4911,1479,1781.00,1762
4910,1482.5,1780.00,1754.5
4908,1490,1793.00,1749.5
4819.5,1500.5,1792.00,1710
4855,1535,1847.00,1728
4803,1536,1854.00,1737
4760,1517,1812.00,1710
4755,1504,1796.00,1694
4699.5,1505,1768.00,1705
4635,1508,1756.00,1697
4640,1506,1757.00,1695
4695,1525,1803.00,1698
4819,1550,1860.00,1727
4814,1562,1879.00,1748
4786,1545,1864.00,1718
4777.5,1554.5,1899.00,1716
4802,1565,1911.00,1726
4929,1600.5,1930.00,1773
5014.5,1637.5,1942.00,1791
5005,1642,1913.00,1778
4990,1650,1888.00,1774.5
4926,1642,1879.50,1737.5
4920,1646,1887.00,1749
4892,1649,1882.00,1732.5
5032,1674,1944.00,1796
4952,1648,1899.00,1778
4880,1629.5,1880.00,1761
4796,1616,1865.00,1738
4792,1614,1870.00,1735
4725,1574,1863.00,1736
4699,1561,1853.00,1745
4735,1573,1895.00,1783
4730,1555,1914.00,1758
4654,1543.5,1878.00,1724
4633,1540,1880.00,1706
4628,1542.5,1885.00,1727
4588,1541,1890.00,1707
4582,1548,1865.00,1698
4622,1568,1886.00,1695
4560,1539,1834.00,1648
4609,1561,1833.00,1652
4615,1545,1825.50,1648
4686,1558.5,1878.00,1668
4700,1558,1898.00,1695
4674,1558.5,1925.00,1696
4585,1556,1910.00,1678
4585,1565.5,1995.00,1735
4679,1548,2000.00,1729
4705,1556.5,2017.00,1733
4593,1551,2024.00,1732
4600,1606,2053.50,1737
4562,1600.5,2074.00,1744
4518.5,1585,2080.00,1730
4526,1581.5,2066.00,1703
4529,1605.5,2027.50,1693.5
4643,1624,2056.00,1711
4535,1603,2008.00,1687
4530,1613,1988.00,1713
4594.5,1618,1997.00,1710
4596.5,1633.5,2004.00,1705
4698,1633.5,2056.50,1717.5
4751,1633,2037.00,1725
4670,1610,1997.50,1698
4701,1602,2004.00,1704
4784.5,1611,2045.00,1717
4785,1623,2059.50,1735.5
4834.5,1643,2097.00,1784
4799,1654,2117.00,1820
4927,1662,2149.00,1870.5
4861.5,1633,2114.00,1828
4726,1634.5,2065.00,1790
4740,1646.5,2113.00,1840
4719,1652,2123.00,1823
4761,1662,2154.00,1824
4832,1658,2181.00,1855
4939,1681,2190.00,1867
4933,1680.5,2196.00,1881
4966,1695,2221.00,1907
4850,1652,2208.00,1860
4958,1655,2240.00,1864
4916,1624,2232.00,1832
4965,1611,2262.00,1861
4965,1612,2266.00,1856
4930,1612,2258.00,1854
4873,1600,2224.50,1835.5
4880,1592.5,2212.00,1818
4875,1602.5,2192.00,1809
4860,1627.5,2216.00,1795
4923,1653,2275.00,1842
4898,1641,2280.00,1828
4856,1629.5,2266.00,1808
4807,1630,2259.00,1794.5
4810,1637,2270.00,1804
4809.5,1651.5,2280.00,1800
4786,1639.5,2273.00,1798
4878,1657,2306.00,1848
4815,1642,2279.00,1823
4760,1644,2240.00,1819.5
4760.5,1655,2224.00,1834
4808,1686,2267.00,1867
4770,1695,2263.00,1882
4817.5,1700,2300.00,1902
4787,1662,2286.00,1893
4747,1660,2283.00,1857
4733,1666,2299.00,1859
4673.5,1666,2304.50,1858
4647,1636,2279.00,1849
4635,1643,2319.00,1886
4625,1641,2314.00,1887
4617,1622,2318.00,1878
4632,1607,2325.00,1924
4615,1609,2347.00,1945
4614.5,1586,2362.00,1966
4639,1590,2333.00,1961
4660,1598.5,2337.00,1936
4635.5,1585,2306.00,1898
4641,1586,2297.00,1904
4593,1565,2258.00,1870
4663,1573,2268.00,1909
4711,1565,2240.00,1911.5
4743,1573,2255.00,1942
4750,1568,2214.00,1935
4750,1575,2223.00,1940
4758,1575,2285.00,1959
4758,1577.5,2292.00,1966
4832,1620,2304.00,1959
4838,1642,2283.00,1923
4817,1630,2257.00,1916
4795,1663,2327.00,1965
4821.5,1657.5,2316.00,1984
4831,1663,2354.00,2037
4846,1668,2379.00,2104.5
4827,1659,2371.00,2082
4809,1678,2402.00,2101
4800,1668,2368.00,2063
4762,1675.5,2338.00,2048
4760,1681,2333.00,2082
4805,1681,2337.00,2105
4821,1673,2279.00,2074.5
4829,1685.5,2267.00,2053
4775.5,1686,2242.00,2021
4691,1685,2244.00,2002
4692,1653,2276.50,2007
4684.5,1671,2308.00,2008
4663.5,1627,2280.00,1979
4653,1617.5,2292.00,2012
4655,1620.5,2262.00,2024.5
4640,1632.5,2303.00,2017
4732.5,1658,2370.00,2079
4726,1680,2351.00,2069
4781,1686,2356.00,2073
4797,1701,2374.00,2057
4840,1723,2412.00,2082
4876,1732,2450.00,2066
4888,1710,2430.00,2063
4927,1728.5,2454.00,2073
4956,1721,2455.00,2085
5041,1721,2469.00,2107
5064,1714,2455.00,2092
5351,1738.5,2465.00,2140
5634,1772.5,2546.00,2168
5908,1778,2541.00,2163
5626,1753.5,2554.00,2156
5440,1721,2557.00,2168
5461,1709.5,2575.00,2197
5435,1684,2514.00,2155
5458,1699.5,2549.00,2164
5550,1713,2582.00,2181.5
5632,1736.5,2614.00,2189
5585,1759,2591.00,2193.5
5847,1775,2705.00,2248
5835,1751,2775.00,2310
5945,1768,2910.00,2471.5
5785,1723.5,2870.00,2474.5
5750,1723,2718.00,2340
5773,1724,2753.00,2377
5734.5,1712,2676.00,2288
5858,1723.5,2721.00,2294
5865,1712.5,2750.00,2310
5912,1724,2841.00,2382
5835,1723,2765.00,2338
5823,1737.5,2727.00,2314
5770,1742,2724.00,2317
5775,1747,2756.00,2388
5744,1741,2753.00,2351
5683,1728,2770.00,2320
5659,1722,2753.00,2276
5565,1711,2650.00,2200
5499,1715,2634.00,2198
5518,1720,2623.00,2188
5439,1720,2571.00,2115
5495.5,1718,2600.00,2109
5500,1713,2573.00,2074.5
5528,1701,2551.00,2010
5518,1701,2578.00,1995
5583,1692.5,2569.50,2020
5516,1688,2554.00,2048
5627,1701,2626.00,2076
5570,1711.5,2593.50,2055
5575,1705.5,2627.00,2078
5660.5,1746,2754.50,2159
5730,1746,2710.00,2184
5778,1787,2735.00,2193
5827,1791,2735.50,2224
5885,1811.5,2770.50,2321.5
5795,1803,2710.00,2271
5749.5,1798,2739.50,2305
5732,1823,2775.00,2310
5730,1832,2746.00,2297
5793,1861,2798.50,2335
5890,1867,2815.00,2359.5
5892,1844,2787.00,2358
5909,1838,2824.00,2387
5864,1823,2768.00,2310
5875,1810,2774.00,2293
5929,1820,2849.50,2354
5935.5,1818,2855.00,2348
5920,1821,2858.00,2331
5840,1815,2787.00,2286
5792,1826,2757.00,2314
5815,1823,2774.00,2322
5878,1840,2822.50,2373
5873,1855,2858.00,2388
5872,1857.5,2901.00,2392
6111,1871,2958.00,2444
6155,1900.5,2933.00,2419
6034,1884,2896.00,2350
6035,1891.5,2839.00,2287
5959,1878,2830.00,2280
6006,1887,2852.00,2282
6045,1889.5,2880.00,2287
5989,1877,2869.00,2295
6002,1890,2843.00,2274
5892,1880,2820.00,2240
5934,1905,2817.00,2258
5939.5,1895,2817.00,2273
6050,1938,2878.00,2288
6000,1935,2849.00,2280
5916,1912.5,2803.00,2253
5864.5,1871,2735.00,2223
5820,1866,2706.00,2225
5797,1888.5,2709.00,2243
5670,1855,2664.50,2228
5728,1897,2712.00,2262
5800,1894,2757.00,2295
5770,1862,2717.50,2221.5
5867,1875,2776.00,2234
5933,1905.5,2853.00,2278
5908,1910.5,2862.00,2266.5
5911,1923,2883.00,2295
5792,1929.5,2875.00,2290
5740,1921,2838.00,2322
5824,1922.5,2839.00,2366
5815,1929.5,2830.00,2350
5693,1924,2776.00,2317
5799,1928,2781.00,2313
5865,1938,2833.00,2313
5880,1959.5,2848.00,2349
5865,1954,2800.00,2317
5845,1958,2767.00,2305
5749.5,1948,2728.50,2288
5835,1971.5,2792.50,2323
5900,1968,2802.00,2341
5809,1942,2685.00,2262
5765,1940,2675.50,2264
5771,1918.5,2596.00,2268
5710,1915.5,2581.00,2246
5685,1902,2584.50,2253
5648,1928,2597.00,2184
5630,1908,2565.00,2149.5
5644,1942,2621.50,2159
5630,1939,2604.00,2140
5643,1933,2610.00,2158
5686,1953.5,2601.00,2165
5704,1963.5,2623.00,2185
5710,1961.5,2618.00,2203
5713,1937,2624.00,2244
5775,1917,2641.00,2228
5660,1922,2601.00,2210
5569.5,1916,2565.00,2170
5555,1912,2570.00,2187
5490,1883,2570.00,2157
5519,1879,2628.00,2177
5537,1874,2607.00,2175
5601,1889,2623.00,2196
5540,1883,2592.00,2171
5610,1904,2584.50,2138
5593,1912,2526.00,2088
5595,1925.5,2578.00,2114
5507,1905.5,2468.00,2056.5
5617,1937.5,2578.00,2100
5695,1941,2644.00,2120
5683,1928,2659.00,2107
5679,1943,2635.00,2094
5687,1955,2617.00,2079
5688,1952.5,2629.50,2096
5629,1943,2637.00,2118
5639,1918,2585.00,2092
5660,1930,2559.00,2102.5
5583,1913.5,2523.00,2090
5615,1917,2485.00,2090
5569,1889.5,2493.00,2100
5605.5,1903,2450.00,2077
5675,1903,2478.00,2085
5763.5,1902,2495.00,2114
5782,1892,2515.00,2094
5692,1883,2453.00,2059
5715,1895,2491.00,2078
5665,1874.5,2513.00,2094
5678,1871,2527.00,2106
5709,1875,2550.00,2136
5698.5,1899,2571.00,2138
5675,1873,2588.00,2146
5760,1877,2695.00,2202
5796,1875,2725.00,2205
5794,1862.5,2724.00,2253
5810,1871,2732.00,2267
5839,1892,2733.00,2280
5920,1901,2755.00,2305
5917,1914,2752.00,2288
5916,1921,2783.00,2308
5874,1913,2768.00,2291
5848,1918,2767.00,2266
5860,1935,2785.00,2285
5828,1931,2780.00,2287
5813,1922.5,2778.50,2286
5823.5,1891,2773.00,2310
5913,1893,2847.00,2337
5918,1928,2826.00,2316
5880,1920.5,2770.00,2282
5984.5,1924.5,2822.00,2325
5971,1905,2776.00,2276
5992,1935,2773.00,2238
5967,1923.5,2744.00,2227
6034.5,1925.5,2764.00,2241
6029,1917,2780.00,2247
6180,1918.5,2830.00,2291
6270,1933,2809.00,2306
6354,1943.5,2810.00,2322
6312,1912.5,2767.50,2304
6381,1923.5,2808.00,2331
6335.5,1908,2779.00,2323
6321,1925,2765.00,2339
6317,1915,2813.00,2363
6356,1909,2812.00,2364
6365,1939,2827.00,2372
6393,1992,2881.00,2366.5
6493,2023,2960.00,2390
6444,2030,2949.00,2376
6378,2037,2903.00,2341
6382,2031,2909.50,2336
6414,2050,2955.00,2388
6467.5,2069,3026.00,2421
6495,2085,3095.00,2480.5
6489,2088.5,3120.00,2410
6549,2080,3143.00,2392
6620,2084,3143.00,2368
6585,2075.5,3122.00,2413
6600,2101,3102.00,2356
6725,2097,3122.00,2364
6812,2103,3113.00,2389
6784,2085.5,3121.50,2383
6818,2130,3138.00,2396
6810,2133,3152.00,2381
6904,2119,3188.00,2388
6936.5,2106,3193.00,2374
6890,2091,3087.00,2347
6867,2095.5,3096.00,2334
6800,2095,3080.00,2299.5
6757,2128,3102.00,2289.5
6643,2117,3063.00,2260
6567,2116.5,3048.00,2301
6457,2090,2989.00,2290
6497,2098,3038.00,2341
6534,2095,3086.00,2393
6539,2131.5,3096.00,2409
6564.5,2190,3155.00,2462
6451,2174,3076.00,2468
6445,2159,3075.00,2478
6459,2147,3103.00,2507
6479,2136.5,3112.00,2490
6470,2139.5,3124.00,2460.5
6451,2127.5,3126.00,2470
6530,2132.5,3164.00,2507
6502,2089,3193.00,2530
6503.5,2126,3257.00,2500
6500,2154,3304.00,2592
6553.5,2146,3294.00,2556
6685,2145.5,3273.00,2546
6655,2155,3267.00,2521
6693,2160,3238.00,2518
6735,2146.5,3223.00,2531
6851,2142,3259.50,2575
6886,2160,3245.00,2550
7080,2159,3260.50,2575
7063,2135.5,3100.00,2508
7011,2125,3127.00,2505.5
6960,2138,3106.00,2495
7030,2165.5,3145.00,2512
6989.5,2144,3121.00,2478
7095,2155,3195.00,2506
6990,2158,3182.00,2494
6990,2187,3227.00,2495
6850.5,2141,3144.00,2433
6849,2160,3203.00,2419.5
6830,2156,3248.00,2430
6936,2196.5,3275.00,2460
6882,2166,3232.00,2467
6940,2183,3229.00,2478
6937,2172,3249.00,2493
6899,2150,3213.00,2492
6836,2118,3184.00,2508
6801,2091.5,3172.00,2506
6833.5,2103,3232.00,2550
6801,2113,3199.00,2508.5
6862,2105,3191.00,2492
6751,2096,3130.00,2432
6797,2123,3163.00,2433
6765,2095,3157.50,2418
6783,2081.5,3164.00,2436
6860,2078,3172.00,2468
6910,2102,3237.00,2469
6927,2103,3230.00,2444
6999,2119,3246.00,2486
6919,2123,3186.00,2465
6826,2112.5,3155.00,2454
6779.5,2075,3131.00,2441
6790,2050,3175.00,2475
6765,2060,3197.00,2509.5
6834,2070,3228.00,2553
6675,2067,3155.00,2510.5
6570,2042.5,3107.00,2492
6565,2011,3098.00,2504
6574,2011.5,3082.00,2427
6650,2026,3167.00,2510
6725,2015,3162.00,2510
6759.5,2033,3170.00,2480
6776,2050,3186.00,2499
6878,2066,3200.00,2558
6881,2080,3178.00,2545
6970,2113,3227.00,2543
7018,2125,3230.00,2497
7058,2153,3240.00,2481
7181,2207,3268.00,2498
7251,2256.5,3279.00,2521
7190,2250.5,3288.00,2500
7227,2267,3350.50,2536
7158,2251,3330.00,2566
7250,2243,3355.00,2572
7140,2224.5,3366.00,2584
7125,2193,3361.00,2556
7136,2161.5,3378.00,2597.5
7184,2172.5,3356.00,2574
7160,2190,3394.50,2565
7110,2222.5,3386.00,2528
7217,2231,3426.00,2577
7063,2181,3379.00,2549.5
7078.5,2193.5,3396.00,2561
7092,2218,3383.00,2583
7119,2253,3431.00,2605
7089,2238,3413.00,2605
6948,2217,3415.00,2608
6986.5,2220,3400.00,2614
7145,2240,3447.00,2621
7108,2240,3481.00,2602
7105,2257,3550.00,2641
7092,2225,3536.00,2623
7139.5,2221,3525.00,2617
7067,2215,3530.00,2650
7109,2226,3525.00,2655
7094.5,2202,3518.50,2648
7098,2194.5,3473.00,2591.5
7049,2178.5,3476.00,2590
6878,2162.5,3405.00,2524.5
6800,2143,3394.50,2513
6834,2129.5,3400.00,2510
6955,2133,3438.50,2521.5
7011,2140,3488.00,2573.5
7133,2164,3560.00,2596
7202,2180,3585.00,2630
7137,2223,3568.00,2595
7071,2205,3562.00,2568
7048,2175,3529.50,2563
7068,2180,3481.00,2530
7112,2165,3513.00,2533
7141.5,2159.5,3544.00,2588
7065,2146,3512.00,2578
6988,2137,3457.00,2532
6889,2136,3386.00,2455
6918,2151,3396.00,2455
6885,2140,3300.50,2435
7003,2154.5,3328.00,2436
6915,2131.5,3286.50,2422
6855,2103.5,3240.00,2367
6838,2098.5,3213.00,2348
6895,2117,3257.00,2344
6924,2100.5,3283.00,2398
7050,2115,3277.00,2447.5
6920,2085,3233.00,2386
6950,2088,3270.00,2416
6819,2090,3251.00,2362
6817.5,2093,3242.00,2346
6711.5,2078,3225.00,2375
6791.5,2078,3225.00,2380
6698,2070,3213.00,2349.5
6548,2047,3246.00,2364
6687,2055,3305.00,2395
6640,2027,3275.00,2404.5
6719,2013.5,3309.00,2410
6790,2026,3272.00,2399
6660,1989,3235.00,2379.5
6795,1989.5,3231.00,2383
6738,1987,3218.00,2356
6808,2121,3217.00,2390
6928,2173,3245.00,2400
6967,2243,3240.00,2388
6787,2211,3112.00,2331
6861,2302.5,3126.00,2326
6850,2348,3130.00,2333
6831,2371.5,3125.00,2343
6981,2522,3197.00,2378
6980,2586,3243.00,2349
6980,2448,3259.50,2372
6963,2438,3221.00,2350
7029,2221,3261.00,2354
6998,2238,3174.00,2328
6928,2205.5,3105.00,2302
6839,2247,3121.00,2334
6820,2225,3170.00,2338
6820,2252,3110.00,2333
6818,2269.5,3077.00,2324
6818,2306,2975.00,2272
6758,2362,3079.00,2300.5
6890,2324.5,3085.00,2305
6906,2274,3086.00,2340
6860,2295,3044.00,2391
6861,2310,3079.00,2358.5
6807,2312,3061.00,2333
6816,2293,3083.50,2350
6895,2279.5,3101.00,2365
6960,2273,3051.00,2457
6858,2270,3029.00,2505
6902,2284.5,3052.00,2470
6815,2271.5,3110.00,2431
6824,2270,3088.00,2441
6935,2319,3087.00,2436
6984,2315,3156.00,2512
7152,2322.5,3185.50,2516
7266,2299,3166.00,2475
7220,2296,3195.00,2486
7219,2310,3195.00,2475
7210,2275,3195.00,2470
7141,2231,3149.00,2442
6835,2178,3022.00,2419
6827,2176,3012.50,2416
6800,2165,2965.00,2397
6808,2171,2930.00,2402
6785,2165,2890.00,2425
6719,2142,2843.00,2411
6645,2153,2898.00,2412
6644,2159,2909.00,2435
6589.5,2129,2860.00,2399
6580,2132,2828.00,2402
6462,2098,2744.00,2374
6394,2100,2711.00,2369
6328,2071,2727.00,2318
6383,2105,2697.00,2362
6313,2109,2641.00,2287
6193,2078,2552.00,2257
6190,2056.5,2573.50,2157
6180,2051,2573.00,2181
6174,2057,2498.00,2196
6175,2064.5,2521.00,2182
6095,2023,2557.00,2136
6005,2024,2509.50,2107
6097,2029,2582.00,2120
6180,2076,2588.00,2158
6280,2073,2606.00,2152
6285,2064.5,2582.00,2156
6279.5,2068.5,2566.00,2154
6207,2073,2522.00,2143
6236,2075.5,2584.00,2167
6160,2057,2566.50,2125
6090,2046,2567.00,2153
6197,2040,2603.00,2143
6074,2027,2545.00,2084
6165,2052.5,2601.00,2133
6141,2044,2619.00,2144
6270,2136,2652.00,2154
6160,2060,2543.00,2112.5
6109,2076,2508.00,2082
6090,2063,2467.00,2110
5884,2022,2352.00,2010
5877,2025,2355.00,2000
6000,2065,2383.00,2018
6052,2064,2432.00,2016
6026,2063,2441.00,2018
5939,2043,2433.00,2023
6024,2085,2507.00,2090
6124,2114,2531.50,2085
6078,2141,2504.00,2084
6070,2148.5,2483.00,2082
6018,2137,2498.00,2075
5964.5,2109.5,2465.50,2118
5848,2069.5,2426.50,2100
5865,2076,2426.50,2078
5950,2062,2456.50,2060
5904,2065,2405.00,2058.5
5862,2036,2404.50,2075
5868,2073,2338.00,1991
5906.5,2022,2361.00,2001
6012,2050,2380.00,2059
5963,2053,2345.00,2059
5880,2017,2310.00,2040
6025,2040,2363.00,2052
6083,2018,2420.00,2040
6078,2046,2442.00,2019.5
6201.5,2066,2445.00,2006
6320,2065,2526.00,2033
6280,2054,2525.00,2028.5
6271,2080,2524.50,2013
6223,2051,2537.00,1988
6178,2033,2536.00,2015
6162,2063.5,2576.00,2022
6261,2092.5,2661.00,2024
6277,2175,2625.00,2042
6311,2250,2664.00,2039
6187,2150,2620.00,1990
6174.5,2078,2606.00,1999.5
6282,2036,2667.00,1937
6140,2028,2617.00,1906
6302,2047.5,2634.00,2028
6284,2030,2635.00,2087
